age,workclass,fnlwgt,education,education-num,maritial-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
-287.6329752525581,Private,55395.0,Some-college,-62.31515515459668,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,-590.5729746865684,United-States,<=50K
64.0,Private,210082.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,195951.13652718993,0.0,40.0,United-States,<=50K
182.9842858989836,Local-gov,176118.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,-366331.9775173954,-3713.2076023026566,40.0,United-States,>50K
625.2210978346355,Private,268276.0,12th,8.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,-261.4993664389277,United-States,<=50K
35.0,Private,-705893.9542023446,Bachelors,13.0,Separated,Exec-managerial,Unmarried,White,Female,169442.2766047673,0.0,42.0,United-States,<=50K
-195.56382518512726,Private,-7217751.07590807,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,-18761.14985694534,40.0,United-States,<=50K
-323.3084950310388,Private,4236808.582454321,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,937924.1496079484,0.0,145.34118666108407,United-States,<=50K
201.45167303038815,Private,330715.0,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Male,0.0,0.0,-947.0953126357856,United-States,<=50K
43.0,Federal-gov,-6325506.572643315,Masters,141.68873371450408,Married-civ-spouse,Craft-repair,Husband,White,Male,153099.1112171318,0.0,40.0,United-States,<=50K
647.1941206817119,Private,241962.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,-3227.747474702668,-327.79862011294176,United-States,<=50K
56.0,Federal-gov,-3825266.2714922726,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,-17079.85583091194,40.0,Puerto-Rico,>50K
23.0,Private,269687.0,Assoc-voc,85.82166253461803,Never-married,Tech-support,Not-in-family,White,Male,0.0,-18267.446265809704,40.0,United-States,<=50K
55.0,Local-gov,-4345376.664429946,HS-grad,-116.05457856753449,Married-civ-spouse,Transport-moving,Husband,White,Male,212095.02798296956,-23582.965151995213,728.5208882569196,United-States,<=50K
33.0,Federal-gov,207172.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,-8828.907414688449,878.3044538597741,United-States,<=50K
47.0,Federal-gov,27067.0,HS-grad,141.78115935683752,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,485.5095353072881,United-States,<=50K
538.2129767374358,Federal-gov,90127.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,1067806.375408933,0.0,60.0,United-States,>50K
-666.2154103518089,Local-gov,357173.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,59.0,United-States,<=50K
52.0,Self-emp-not-inc,5333825.255231847,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,-23979.41832620174,70.0,United-States,<=50K
18.0,Private,-6361971.0987664405,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,-569378.1207250925,0.0,-641.0303840754195,United-States,<=50K
-127.64569438373417,Private,91547.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,14196.231015342799,1041.8638013179507,United-States,<=50K
692.656068084844,Private,227931.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,883.9682941230775,United-States,<=50K
24.0,Private,9889781.819288997,Assoc-acdm,164.4108624605307,Married-civ-spouse,Adm-clerical,Wife,White,Female,173040.37249235716,0.0,437.2715124459203,United-States,<=50K
31.0,Local-gov,178449.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,571694.7775740749,0.0,40.0,United-States,>50K
25.0,Private,135845.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,-26512.63222144123,40.0,United-States,<=50K
45.0,Local-gov,-3109594.806828006,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
35.0,Private,-2727335.381118687,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,755106.2912682293,0.0,32.0,United-States,<=50K
44.0,Private,185798.0,Assoc-voc,103.27137253697656,Separated,Craft-repair,Other-relative,White,Male,0.0,0.0,-873.9888564948149,United-States,>50K
31.0,Private,-2114304.6943155415,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,-151.19874729587116,Poland,<=50K
33.0,Self-emp-not-inc,4553910.838574146,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,108292.72850969258,0.0,711.9425215667528,United-States,<=50K
48.0,Local-gov,1850011.6417240994,Masters,139.55699838985416,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,12425.060482221133,-639.1784047405862,United-States,>50K
228.00953938379627,Private,9183702.113086458,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
177.5842498147365,Private,308205.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,571039.6091793042,-27391.66343555992,404.87374488696724,United-States,<=50K
51.0,Private,3440752.237701047,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,-11304.461970992324,50.0,United-States,<=50K
27.0,Private,5261229.408180067,HS-grad,9.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,17469.51343309797,40.0,United-States,<=50K
270.21528719120727,Federal-gov,158926.0,Assoc-acdm,39.15510720327171,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,190382.4874553057,0.0,-400.8721157791499,Philippines,>50K
-271.1299067052084,Private,-8357766.846710371,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,375619.2333848876,-13199.75486964277,40.0,United-States,<=50K
29.0,Private,-8209746.638804099,HS-grad,-42.2894361481964,Never-married,Craft-repair,Not-in-family,White,Male,-636566.157299785,0.0,40.0,Guatemala,<=50K
24.0,Private,180931.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Black,Male,657492.0403245351,0.0,540.6872210630978,United-States,<=50K
-228.12054804580043,Private,150076.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,-179826.7106336631,0.0,30.0,United-States,<=50K
402.37618130663,Self-emp-inc,179951.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,954.0038538091843,United-States,<=50K
30.0,Private,-8170809.782866045,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,18.0,United-States,<=50K
147.09168903762583,Self-emp-inc,110457.0,Masters,-94.71613001506306,Married-civ-spouse,Exec-managerial,Husband,White,Male,875256.5449518124,-14559.042516786853,531.0294633122057,United-States,>50K
39.0,Self-emp-not-inc,68781.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,7877.169076214202,-486.53008172307904,United-States,<=50K
551.8805069555733,Private,84648.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,-66738.54848914768,0.0,25.0,United-States,<=50K
-169.38925866821592,Private,3687798.9780481462,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,-557753.0035863926,0.0,35.0,United-States,<=50K
430.76873029941527,Self-emp-inc,-9018369.855099723,HS-grad,-24.673170679085104,Married-civ-spouse,Craft-repair,Husband,White,Male,-982266.4091563874,24782.684555079024,-943.5830135321036,United-States,<=50K
447.2216933352532,Private,162136.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,945475.6635376452,0.0,837.8522871546304,United-States,<=50K
801.741145191733,Private,171150.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,60.0,United-States,>50K
763.5509330762294,Private,135190.0,7th-8th,4.0,Separated,Machine-op-inspct,Not-in-family,Black,Female,-523021.98934438254,0.0,649.194799473568,United-States,<=50K
33.0,Private,-7925115.134605634,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
774.3095556781626,Self-emp-not-inc,8122198.519950556,7th-8th,-88.18380061454425,Married-civ-spouse,Sales,Husband,White,Male,-568840.5794335727,0.0,85.0,United-States,<=50K
23.0,Private,107452.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,-629316.560052587,0.0,40.0,United-States,<=50K
669.4889598960663,Private,160784.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,6093836.113982771,Some-college,-23.412927733463718,Married-civ-spouse,Craft-repair,Husband,White,Male,569309.300383877,0.0,40.0,United-States,>50K
-698.7126552940373,Private,6172811.767608997,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,-13079.610112600874,44.0,United-States,>50K
240.98855790232156,Federal-gov,245372.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,460504.2462043742,0.0,40.0,United-States,<=50K
67.0,Self-emp-inc,112318.0,10th,-8.905292740044985,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,-262.0943792135921,United-States,<=50K
47.0,Private,168232.0,Bachelors,101.39315335112582,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298.0,0.0,40.0,United-States,>50K
37.0,Federal-gov,408229.0,HS-grad,109.9049922783422,Divorced,Tech-support,Unmarried,White,Female,-899296.9397688103,-7911.2634165062955,40.0,United-States,<=50K
41.0,Self-emp-not-inc,112362.0,HS-grad,70.82787164453589,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,26340.765490720314,38.0,United-States,<=50K
34.0,Private,-2734224.066052315,HS-grad,-3.3589867429457456,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,16814.00571899226,72.0,United-States,<=50K
30.0,Private,174543.0,Assoc-acdm,-87.79716701065314,Never-married,Prof-specialty,Own-child,White,Female,-798573.0337830421,5563.169107690745,294.13905331541145,United-States,<=50K
32.0,Private,232855.0,HS-grad,-39.24514506651359,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
55.0,Private,286230.0,11th,7.0,Divorced,Sales,Own-child,White,Female,-276276.8335063214,0.0,20.0,United-States,<=50K
38.0,Federal-gov,122493.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,-446370.83196979587,21599.613171548957,-795.2824227633974,United-States,<=50K
47.0,Private,3048026.0722267595,Bachelors,109.06420080290455,Married-civ-spouse,Sales,Husband,Black,Male,798061.2280443899,-5390.89898016633,547.3324867059835,United-States,>50K
2.888801057182036,Private,75227.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,14084.0,-24648.05145318858,894.0923570790598,United-States,>50K
-428.49557874392127,Private,167415.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,-513632.4756272369,0.0,50.0,United-States,<=50K
52.0,Local-gov,192563.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,702852.2789183356,0.0,38.0,United-States,<=50K
44.0,State-gov,-3826273.020871763,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,44.0,United-States,>50K
45.0,Self-emp-inc,142719.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,976516.4740739046,-25772.943819697884,40.0,United-States,>50K
42.0,Private,115085.0,HS-grad,-22.316525513194364,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
-530.3911798250921,Private,4102148.8585315854,Some-college,-138.22054876787408,Never-married,Sales,Own-child,White,Male,-956120.308210331,6050.326248599109,36.0,Iran,<=50K
209.10305952830885,Private,-6497429.996978746,10th,6.0,Divorced,Other-service,Unmarried,White,Female,0.0,-14566.891516851372,826.7038922964291,United-States,<=50K
-174.49021650998998,Private,318518.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,-954.8280038435187,898.5609067357766,United-States,<=50K
33.0,Self-emp-not-inc,155343.0,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,370556.6915969848,0.0,72.0,United-States,<=50K
26.0,Private,3913224.2266333015,HS-grad,91.05072572727093,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-408589.94679644203,-17643.296589265527,724.4109326922907,United-States,<=50K
758.0087186026259,Private,300812.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,-780.1735156913417,United-States,<=50K
41.0,Self-emp-not-inc,227065.0,Some-college,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,1017.231315513408,United-States,<=50K
-123.56846422077842,Private,162623.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,-186715.88669757324,23184.998353155184,-662.3763636454128,United-States,<=50K
-604.6862062208913,Private,6273093.981830881,Bachelors,-128.1126376329376,Married-civ-spouse,Prof-specialty,Wife,White,Female,1033693.5398343029,29494.594530523158,36.0,United-States,>50K
19.0,Self-emp-not-inc,116385.0,11th,7.0,Never-married,Adm-clerical,Not-in-family,White,Female,-342821.78862195695,0.0,40.0,United-States,<=50K
-338.5405584972827,Self-emp-not-inc,-7919447.244301642,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
39.0,Private,7820697.9141555345,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K
21.0,Private,-2516630.9987319726,Some-college,10.0,Never-married,Other-service,Own-child,Black,Male,-727774.2697879658,-12171.708110490286,20.0,United-States,<=50K
22.0,State-gov,311512.0,Some-college,-142.5205611470358,Married-civ-spouse,Other-service,Husband,Black,Male,1011672.1266230908,20125.427682423877,15.0,United-States,<=50K
-132.48962381627496,Self-emp-not-inc,-7174091.0256237695,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,680933.382609063,27589.664367126945,-671.6235796183506,United-States,<=50K
29.0,Private,-5014769.947628848,Assoc-voc,35.86928180921855,Divorced,Tech-support,Not-in-family,Black,Male,-944914.0208205672,0.0,40.0,United-States,>50K
24.0,Self-emp-not-inc,6620019.236590856,Assoc-acdm,12.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,-306.505031021017,United-States,<=50K
34.0,Private,516337.0,11th,147.25278973842603,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
34.0,State-gov,173730.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-926918.0829335271,0.0,38.0,United-States,<=50K
546.9267356140954,Private,376072.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,-93.89162075773947,United-States,>50K
633.7370127161468,Self-emp-not-inc,7848974.3793872865,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,208395.493022006,0.0,733.5863448554677,United-States,<=50K
26.0,State-gov,9374845.04248786,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,403.08882934204917,United-States,<=50K
36.0,Private,9984784.358602162,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,684.023888141136,United-States,<=50K
268.01036481113283,Local-gov,254134.0,Assoc-acdm,12.0,Divorced,Tech-support,Not-in-family,Black,Male,397413.864387406,-17266.192912661158,40.0,United-States,<=50K
239.5957408523615,Self-emp-not-inc,-3866926.0725786434,Some-college,-42.66169734191379,Never-married,Prof-specialty,Own-child,White,Female,0.0,-26471.55219824854,35.0,United-States,<=50K
42.0,Self-emp-not-inc,3054549.915541571,Bachelors,125.35451045000667,Never-married,Farming-fishing,Own-child,White,Male,855206.7642317701,-6886.248336601733,35.0,United-States,<=50K
774.0101912094464,Private,112271.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
257.5742088865034,Local-gov,-2521670.540452161,Bachelors,134.29930115324436,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,-4153.503292682402,-223.93720904298607,United-States,<=50K
713.9604099669162,Private,-7981422.4151142165,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,-957762.3635916435,22528.740690212093,-136.17046660958306,United-States,<=50K
718.7394238942529,Local-gov,-2857060.6052765967,HS-grad,-144.3506322292872,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Local-gov,-6865159.509252224,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,-10591.573685339383,45.0,United-States,<=50K
-193.411052631428,Local-gov,473547.0,10th,6.0,Divorced,Handlers-cleaners,Own-child,Black,Male,0.0,-14858.645043732797,40.0,United-States,<=50K
-392.0508558287494,Private,196545.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,-490.883375549476,United-States,>50K
-253.0392555824368,Private,-3854584.4516787846,Some-college,-81.02862293775264,Married-civ-spouse,Exec-managerial,Husband,White,Male,-271258.8716104316,0.0,40.0,United-States,>50K
690.9094571428442,Private,-2893252.0564097688,HS-grad,145.7134989989422,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,9400.14695670985,48.0,United-States,<=50K
18.0,Private,270544.0,12th,-12.257768016255312,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
-292.7521078911415,Private,144064.0,HS-grad,-113.55158490089113,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,15450.786599231418,62.0,United-States,<=50K
31.0,Private,-7038800.41752469,10th,6.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K
-426.923181514827,Private,301654.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,-92873.52093854826,14595.704888127832,888.7154219799379,United-States,<=50K
-97.98206155965352,Private,9526744.752563626,11th,-115.99176269340484,Divorced,Other-service,Not-in-family,White,Female,453981.3709431387,27349.676313861957,40.0,United-States,<=50K
303.9836737023835,Private,155232.0,Bachelors,13.0,Divorced,Protective-serv,Not-in-family,Black,Male,0.0,0.0,863.134753491971,United-States,>50K
672.1960322904921,Private,162282.0,Assoc-voc,11.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,204742.0,Some-college,-128.46631626912338,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44.0,United-States,<=50K
43.0,Private,75742.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Local-gov,-6143679.394965224,Some-college,-46.953451490593736,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,-269.8020117895703,United-States,>50K
625.8141942228832,Self-emp-inc,334273.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,-5674.166969787842,-488.2911201460232,United-States,>50K
7.838365138740301,Private,51744.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,14898.910280682854,42.0,United-States,<=50K
305.4731169503488,Private,241998.0,HS-grad,-109.1206817333902,Never-married,Sales,Not-in-family,White,Male,4787.0,0.0,-757.6586398806755,United-States,>50K
20.0,Private,4539480.791128583,11th,7.0,Married-civ-spouse,Sales,Other-relative,White,Female,0.0,0.0,50.0,United-States,<=50K
-222.3086310994404,Private,287983.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0.0,2258.0,-561.4691429731636,Philippines,<=50K
38.0,Private,229015.0,Bachelors,-114.81531023234994,Married-civ-spouse,Exec-managerial,Husband,White,Male,-315545.11947808845,26842.87775796175,50.0,United-States,>50K
415.45657908161155,Private,-8990593.727471827,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,441473.14828850736,7493.953337537244,939.9610626265085,United-States,<=50K
752.2306227745357,Private,-1553035.9081210177,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,1070982.291328578,-23993.229576693888,40.0,United-States,<=50K
19.0,Private,-5483284.319591146,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,604586.5191201987,-21667.397691721697,20.0,United-States,<=50K
18.0,Private,169652.0,11th,7.0,Never-married,Other-service,Own-child,White,Female,-253958.73138372565,-23435.648180037566,12.0,United-States,<=50K
58.0,Self-emp-not-inc,266707.0,1st-4th,2.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2179.0,794.9902785542631,United-States,<=50K
44.0,Private,201924.0,Bachelors,13.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
37.0,Private,-7701002.4090770865,9th,5.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,-306754.2347533684,28493.062022458245,48.0,United-States,<=50K
-601.7154800488174,Private,355865.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,-21581.17431390107,422.41935118429336,United-States,>50K
41.0,Private,195897.0,Some-college,-96.46866677832642,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
730.4253130687433,Self-emp-not-inc,-7021882.539551318,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,528703.7361945775,0.0,40.0,United-States,<=50K
23.0,Local-gov,-6671022.648163697,Bachelors,86.61888277619875,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,402.0053346768926,United-States,<=50K
59.0,Private,-2246113.347431422,HS-grad,-132.79471655785832,Divorced,Sales,Unmarried,White,Female,398523.1602847044,1762.0,30.0,United-States,<=50K
31.0,Private,164243.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1579.0,40.0,United-States,<=50K
28.0,Private,6181886.254494107,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,625693.6412755727,0.0,-248.9537353138004,United-States,<=50K
33.0,Private,4440406.732083052,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,341.27560504256996,United-States,<=50K
