age,workclass,fnlwgt,education,education-num,maritial-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
65.0,State-gov,-5272541.536064144,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
32.0,Private,168854.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,-13781.12319849921,50.0,United-States,>50K
59.0,Private,291529.0,10th,6.0,Widowed,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,52.0,United-States,<=50K
572.6590932484559,Private,403037.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,White,Female,1022930.9083206218,0.0,40.0,United-States,<=50K
41.0,Private,200652.0,9th,5.0,Divorced,Other-service,Other-relative,White,Female,0.0,0.0,35.0,United-States,<=50K
43.0,Private,55395.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,504.89980405642643,United-States,<=50K
64.0,Private,210082.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
59.0,Local-gov,3018575.189117823,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,-24129.458689746913,40.0,United-States,>50K
17.0,Private,8701533.299167575,12th,8.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,12.0,United-States,<=50K
35.0,Private,26999.0,Bachelors,13.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,-912.619930589552,United-States,<=50K
31.0,Private,398988.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
48.0,Private,115585.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,330715.0,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Male,0.0,26561.093840032445,-498.85613669780236,United-States,<=50K
43.0,Federal-gov,222756.0,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,215.41604762206939,United-States,<=50K
38.0,Private,241962.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
56.0,Federal-gov,277420.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,>50K
23.0,Private,269687.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
55.0,Local-gov,159028.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,965.9791758130618,United-States,<=50K
33.0,Federal-gov,207172.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
47.0,Federal-gov,27067.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
53.0,Federal-gov,90127.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,-183.08075501764108,United-States,>50K
39.0,Local-gov,357173.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,59.0,United-States,<=50K
52.0,Self-emp-not-inc,240013.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
18.0,Private,111256.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,953971.2198978199,0.0,20.0,United-States,<=50K
29.0,Private,91547.0,Some-college,158.92827742939292,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,359.93608877881354,United-States,<=50K
-75.92534696443761,Private,227931.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,770368.5148042298,0.0,40.0,United-States,<=50K
24.0,Private,97212.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,492.6905069890212,United-States,<=50K
31.0,Local-gov,178449.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
25.0,Private,1844868.6890471024,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
45.0,Local-gov,2834753.51577051,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
35.0,Private,225750.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,32.0,United-States,<=50K
44.0,Private,185798.0,Assoc-voc,11.0,Separated,Craft-repair,Other-relative,White,Male,0.0,0.0,741.9203587927526,United-States,>50K
31.0,Private,121768.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,Poland,<=50K
33.0,Self-emp-not-inc,361497.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
48.0,Local-gov,-4998548.614046755,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,-394506.0919673034,0.0,40.0,United-States,>50K
66.0,Private,269665.0,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
24.0,Private,308205.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
51.0,Private,215854.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
27.0,Private,91501.0,HS-grad,-82.84483636398467,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,-496.7375372913368,United-States,<=50K
42.0,Federal-gov,158926.0,Assoc-acdm,-66.08308131490988,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,>50K
-519.5068307698207,Private,260254.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0,Private,145592.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,Guatemala,<=50K
158.58188567584148,Private,180931.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,30.0,United-States,<=50K
44.0,Private,150076.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
52.0,Self-emp-inc,179951.0,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,1024.4211807243425,United-States,<=50K
30.0,Private,113364.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,18.0,United-States,<=50K
46.0,Self-emp-inc,110457.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
39.0,Self-emp-not-inc,68781.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,84648.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
21.0,Private,8344088.669160355,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
41.0,Self-emp-inc,112262.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
59.0,Private,162136.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,-8521.704591721467,56.0,United-States,<=50K
37.0,Private,171150.0,Bachelors,141.52239747210098,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,60.0,United-States,>50K
51.0,Private,135190.0,7th-8th,4.0,Separated,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,30.0,United-States,<=50K
33.0,Private,348152.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
59.0,Self-emp-not-inc,70623.0,7th-8th,4.0,Married-civ-spouse,Sales,Husband,White,Male,811448.3477808875,0.0,85.0,United-States,<=50K
23.0,Private,107452.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,3831.1988594158524,40.0,United-States,<=50K
33.0,Private,160784.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
518.4799057306452,Private,90042.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
53.0,Private,94081.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,44.0,United-States,>50K
35.0,Federal-gov,245372.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
67.0,Self-emp-inc,112318.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Private,168232.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298.0,0.0,40.0,United-States,>50K
37.0,Federal-gov,408229.0,HS-grad,9.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
-438.50902502925436,Self-emp-not-inc,5388424.850301308,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,38.0,United-States,<=50K
34.0,Private,198091.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,72.0,United-States,<=50K
30.0,Private,174543.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
32.0,Private,232855.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,-232390.9106127331,0.0,800.4158352673786,United-States,<=50K
55.0,Private,286230.0,11th,7.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
38.0,Federal-gov,122493.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,4064.0,0.0,40.0,United-States,<=50K
47.0,Private,191957.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Black,Male,-287412.9165133084,-15228.8702060735,40.0,United-States,>50K
44.0,Private,75227.0,Prof-school,-37.40345376604046,Never-married,Prof-specialty,Not-in-family,White,Male,14084.0,0.0,40.0,United-States,>50K
37.0,Private,167415.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
52.0,Local-gov,192563.0,Some-college,82.9216400506407,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K
208.94006584793027,State-gov,244974.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,44.0,United-States,>50K
45.0,Self-emp-inc,142719.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,178.9378462995009,United-States,>50K
42.0,Private,115085.0,HS-grad,-131.71276352695682,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
23.0,Private,216181.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,417955.11174967716,0.0,36.0,Iran,<=50K
33.0,Private,117983.0,10th,-122.19253221118892,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K
26.0,Private,318518.0,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Self-emp-not-inc,155343.0,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,-10899.70780277237,72.0,United-States,<=50K
26.0,Private,199143.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
21.0,Private,5449033.851049074,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
41.0,Self-emp-not-inc,227065.0,Some-college,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
374.12338135902314,Private,162623.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,187215.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024.0,0.0,36.0,United-States,>50K
19.0,Self-emp-not-inc,116385.0,11th,153.70934932485082,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
78.0,Self-emp-not-inc,82815.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,3.0,United-States,>50K
39.0,Private,314007.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2051.0,40.0,United-States,<=50K
21.0,Private,315303.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,20.0,United-States,<=50K
22.0,State-gov,311512.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,15.0,United-States,<=50K
27.0,Self-emp-not-inc,115705.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
29.0,Private,176037.0,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,Black,Male,14344.0,0.0,40.0,United-States,>50K
24.0,Self-emp-not-inc,172047.0,Assoc-acdm,12.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
-616.7598380871527,Private,516337.0,11th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
34.0,State-gov,-8488873.44124502,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,820.1307293858713,United-States,<=50K
44.0,Private,376072.0,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
31.0,Self-emp-not-inc,36592.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,91.0,United-States,<=50K
-245.4591437836155,State-gov,130557.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
36.0,Private,171968.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Local-gov,254134.0,Assoc-acdm,12.0,Divorced,Tech-support,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Self-emp-not-inc,202560.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
42.0,Self-emp-not-inc,2435603.3906876417,Bachelors,13.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
35.0,Private,112271.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
40.0,Local-gov,-5644392.051875681,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
52.0,Private,181755.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,458.01129171963646,United-States,<=50K
54.0,Local-gov,-1789056.3302798085,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Local-gov,173051.0,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,337.54177903923215,United-States,<=50K
39.0,Local-gov,473547.0,10th,6.0,Divorced,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,-5329512.962360209,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,40.0,United-States,>50K
47.0,Private,280798.0,Some-college,-39.928460816102486,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
34.0,Private,191385.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
18.0,Private,270544.0,12th,8.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
30.0,Private,144064.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,62.0,United-States,<=50K
31.0,Private,9666538.637570878,10th,6.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K
98.45476914945034,Private,301654.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,868.2619998427787,United-States,<=50K
31.0,Private,193650.0,11th,7.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
32.0,Private,155232.0,Bachelors,13.0,Divorced,Protective-serv,Not-in-family,Black,Male,0.0,0.0,60.0,United-States,>50K
22.0,Private,162282.0,Assoc-voc,11.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,-307.7760340262914,United-States,<=50K
33.0,Private,204742.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,-19432.757017325916,44.0,United-States,<=50K
43.0,Private,75742.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,776232.0283642423,0.0,40.0,United-States,<=50K
44.0,Local-gov,181344.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,38.0,United-States,>50K
52.0,Self-emp-inc,8496199.220228221,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,65.0,United-States,>50K
45.0,Private,6680773.326621377,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,42.0,United-States,<=50K
-19.301531232347543,Private,241998.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,4787.0,0.0,40.0,United-States,>50K
20.0,Private,141481.0,11th,7.0,Married-civ-spouse,Sales,Other-relative,White,Female,0.0,0.0,50.0,United-States,<=50K
40.0,Private,287983.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0.0,2258.0,48.0,Philippines,<=50K
38.0,Private,229015.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
30.0,Private,272451.0,Bachelors,40.36816016223115,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Private,167440.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,4508.0,0.0,40.0,United-States,<=50K
19.0,Private,43003.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
18.0,Private,169652.0,11th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,699.5293665863276,United-States,<=50K
314.4292662151596,Self-emp-not-inc,266707.0,1st-4th,2.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2179.0,18.0,United-States,<=50K
44.0,Private,201924.0,Bachelors,13.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K
37.0,Private,171090.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,0.0,48.0,United-States,<=50K
60.0,Private,355865.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
41.0,Private,195897.0,Some-college,72.99726445118436,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
36.0,Self-emp-not-inc,9475613.003213942,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407.0,0.0,40.0,United-States,<=50K
23.0,Local-gov,203353.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,-27099.201475782458,45.0,United-States,<=50K
59.0,Private,226922.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,1762.0,30.0,United-States,<=50K
31.0,Private,164243.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1579.0,40.0,United-States,<=50K
28.0,Private,149734.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,52.0,United-States,<=50K
33.0,Private,376483.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,-604.9107072368114,United-States,<=50K
45.0,Federal-gov,45891.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,42.0,United-States,<=50K
-489.6686956900752,Self-emp-not-inc,193246.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,55.0,France,<=50K
43.0,Private,163985.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,338611.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
55.0,Self-emp-inc,182273.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
66.0,Self-emp-inc,249043.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,5556.0,21532.026756961644,26.0,United-States,>50K
40.0,Private,55508.0,7th-8th,4.0,Divorced,Farming-fishing,Unmarried,White,Female,0.0,5473.522262856868,40.0,United-States,<=50K
54.0,State-gov,93415.0,Bachelors,13.0,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,>50K
51.0,Private,210736.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.0,16429.56368748517,40.0,United-States,<=50K
25.0,Private,213412.0,Bachelors,-21.953282457531444,Never-married,Tech-support,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
62.0,Private,244087.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,517825.93730931386,0.0,50.0,United-States,>50K
30.0,Private,115963.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,-705.0629859441328,United-States,<=50K
41.0,Private,29591.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,-940133.6349124605,0.0,30.0,United-States,<=50K
34.0,Private,2195556.478766742,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K
38.0,Private,195025.0,HS-grad,9.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,32.0,United-States,<=50K
-159.8023810862785,Private,117312.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024.0,0.0,40.0,United-States,>50K
34.0,Private,122616.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,84.0,United-States,>50K
-651.2298705599554,Private,-2464641.4822094673,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K
440.79912910650825,Private,201699.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
